timestamp,open,high,low,close,volume
1744761600000,83619.03,85511.4,83081.95,84025.11,667.13421943
1744848000000,84025.11,85476.35,83724.38,84902.88,536.48829321
1744934400000,84902.88,85126.85,84306.73,84468.38,230.83284884
1745020800000,84468.38,85592.3,84356.39,85064.34,139.59601059
1745107200000,85064.34,85324.07,83988.8,85164.64,183.06240172
1745193600000,85164.64,88603.27,85151.12,87516.88,787.92178171
1745280000000,87516.88,93883,87068.11,93472.89,1320.60167027
1745366400000,93472.89,94712.79,91921.96,93728.99,727.89592078
1745452800000,93728.99,94045.22,91678.01,94013.68,565.59774122
1745539200000,94013.68,95942,92865.97,94709.17,968.19036496
1745625600000,94709.17,95258.96,93913.34,94637.94,129.34266379
1745712000000,94637.94,95342.53,93661.29,93776.09,172.07900764
1745798400000,93776.09,95766.21,92810.4,94979.63,523.30688522
1745884800000,94979.63,95500,93225.81,94296.87,666.01397653
1745971200000,94296.87,95254.32,92889.19,94203,632.37447109
1746057600000,94203,97544,94160.56,96520.27,670.64489622
1746144000000,96520.27,97965.32,96366.11,96933.59,469.27260128
1746230400000,96933.59,96962.8,95798.92,95882.19,108.8014874
1746316800000,95882.19,96302.12,94161.24,94327.17,164.78861764
1746403200000,94327.17,95207,93502.55,94726.73,448.16456986
1746489600000,94726.73,96894.12,93324,96831.02,649.4104859
1746576000000,96831.02,97705.29,95798.92,97082.09,482.8822797
1746662400000,97082.09,104191.1,96886.39,103264.59,937.23699471
1746748800000,103264.59,104335,102332.09,102971.79,512.15050722
1746835200000,102971.79,104986.37,102833.83,104787.95,211.70543539
1746921600000,104787.95,105000,103354.2,104113.35,204.37988928
1747008000000,104113.35,105771,100712.78,102805.49,717.82871115
1747094400000,102805.49,105079.36,101437.45,104141.97,637.91167746
1747180800000,104141.97,104383.51,102609.38,103539.22,349.05353641
1747267200000,103539.22,104209.21,101400,103795.1,421.64046568
1747353600000,103795.1,104622.06,103126.74,103518.79,349.70292768
1747440000000,103518.79,103727.98,102641.25,103146.12,206.6335058
1747526400000,103146.12,106666,103127,106496.4,330.90715443
1747612800000,106496.4,107115.26,102096.86,105621.36,568.5684505
1747699200000,105621.36,107348.11,104195.93,106887.51,565.84788524
1747785600000,106887.51,110000,106122.84,109546.94,1157.21401388
1747872000000,109546.94,112006.21,109174,111718.08,892.72983014
1747958400000,111718.08,111794,106799.33,107317.88,828.00369402
1748044800000,107317.88,109500,106929.69,107780.71,223.87721838
1748131200000,107780.71,109382.53,106633.69,109028.9,222.63778177
1748217600000,109028.9,110480.37,108729.46,109474.08,201.08563488
1748304000000,109474.08,110823.08,107546.01,108970.22,711.87627531
1748390400000,108970.22,109332.99,106786.54,107829.9,579.73178165
1748476800000,107829.9,108944.96,105310.54,105570.64,830.29316828
1748563200000,105570.64,106338.45,103662.25,104032.32,680.97272413
1748649600000,104032.32,104950,103090.29,104640.01,295.30820293
1748736000000,104640.01,105909,103812.69,105684.05,230.73791876
1748822400000,105684.05,106024,103696.59,105890.01,445.82642426
1748908800000,105890.01,106888,104933.72,105448.5,432.85423792
1748995200000,105448.5,106043.72,104203.73,104737.96,418.16914337
1749081600000,104737.96,105973.43,100400.22,101551.24,869.09770471
1749168000000,101551.24,105434.16,101166.32,104366.05,608.58831638
1749254400000,104366.05,105956,103964.8,105607.14,79.12016094
1749340800000,105607.14,106500,105021.59,105794.14,114.49953981
1749427200000,105794.14,110524.63,105365.78,110320.27,513.80517149
1749513600000,110320.27,110398.98,108351.46,110292,460.51154477
1749600000000,110292,110400,108088.22,108666.73,513.62915046
1749686400000,108666.73,108836.07,105586,105697.61,554.48170081
1749772800000,105697.61,106222,102792.3,106102.81,617.45860225
1749859200000,106102.81,106265.11,104354.18,105453.05,175.96848908
1749945600000,105453.05,106169.43,104513,105598.71,135.18391375
1750032000000,105598.71,108995.77,104985.95,106868.33,578.72220821
1750118400000,106868.33,107844.2,103344.05,104581.47,535.72417161
1750204800000,104581.47,105571.66,103507.54,104898.45,415.82884803
1750291200000,104898.45,105232.92,103906.17,104670.82,174.40287611
1750377600000,104670.82,106532.36,102361.92,103281.57,395.94081455
1750464000000,103281.57,104018.27,100920.73,102129.33,301.27162296
1750550400000,102129.33,103417.2,98247.01,100995.52,645.7596979
1750636800000,100995.52,106123.5,99661.76,105399.53,637.74825036
1750723200000,105399.53,106350.49,104700,106125,481.59621864
1750809600000,106125,108205.19,105873.64,107412.19,454.75574028
1750896000000,107412.19,108337.43,106615.15,107004.81,424.75661714
1750982400000,107004.81,107819.88,106416.06,107102.3,437.88908885
1751068800000,107102.3,107613.59,106856.99,107335.1,128.3050562
1751155200000,107335.1,108544.64,107227.31,108398.57,191.77457427
1751241600000,108398.57,108833.07,106723.31,107173.53,489.3043567
1751328000000,107173.53,107587.72,105265,105720.49,671.14848463
1751414400000,105720.49,109821.34,105117.45,108876.41,563.79206533
1751500800000,108876.41,110589.93,108579.77,109643.09,594.33705552
1751587200000,109643.09,109826.19,107285.78,108029.87,325.52240572
1751673600000,108029.87,108449.99,107802.35,108234.37,83.0906494
1751760000000,108234.37,109716.62,107843.53,109202.97,195.85350928
1751846400000,109202.97,109754.18,107495,108311.92,539.23101163
1751932800000,108311.92,109269.36,107443.73,108949,426.6117853
1752019200000,108949,112074.66,108332.36,111274,810.88950535
1752105600000,111274,116739.39,110537.58,116023.84,1096.45120742
1752192000000,116023.84,118930.1,115210.17,117578.39,878.01849785
1752278400000,117578.39,118233,116947.86,117425,214.14728043
1752364800000,117425,119500,117278.51,119161.08,255.43246549
1752451200000,119161.08,123195.14,118962.03,119901.12,836.87340737
1752537600000,119901.12,119979.04,115724.37,117773.03,1309.32565628
1752624000000,117773.03,120180.43,117034.6,118730.79,650.05334755
1752710400000,118730.79,121013.25,117500.01,119263.83,534.56618909
1752796800000,119263.83,120921.67,116861.7,118025.81,899.67646569
1752883200000,118025.81,118551.99,117342.56,117905.36,101.15291317
1752969600000,117905.36,118913.6,116525.25,117321.73,243.63085842
1753056000000,117321.73,119701.46,116579.84,117436.34,537.10395838
1753142400000,117436.34,120298,116211.22,120025.35,694.58247183
1753228800000,120025.35,120194.9,117342.56,118792.87,768.49521957
1753315200000,118792.87,119568.97,117166,118399.55,696.45117086
1753401600000,118399.55,118521.29,114747.11,117647.65,1318.40399422
1753488000000,117647.65,118334.43,117101.21,117982.6,468.82025389
1753574400000,117982.6,119814.9,117856.26,119458.3,555.17588519
1753660800000,119458.3,119855.4,117400,118067.41,771.12212417
1753747200000,118067.41,119317.03,116922.85,117917.53,583.90499978
1753833600000,117917.53,118841,115740.06,117841.09,600.19746725
1753920000000,117841.09,118927.24,115489.36,115744.4,740.00862415
1754006400000,115744.4,116060.61,112655.67,113320,797.78295943
1754092800000,113320,114021.01,111969.62,112515.95,205.20993245
1754179200000,112515.95,114768.94,111929.28,114209.61,139.51119688
1754265600000,114209.61,115773.82,114118.24,115057.51,416.06885815
1754352000000,115057.51,115118.64,112623.49,114138.95,453.53259912
1754438400000,114138.95,115743.75,113345.88,115035.3,343.45836848
1754524800000,115035.3,117697.65,114291.58,117546.23,409.78448601
1754611200000,117546.23,117689.44,115870.83,116679.65,413.53214493
1754697600000,116679.65,117935.15,116315.8,116499.89,110.27544147
1754784000000,116499.89,119328.14,116499.89,119296.88,205.42296648
1754870400000,119296.88,122311,118118.9,118676.28,589.06851819
1754956800000,118676.28,120320.31,118203.98,120123.82,499.50868023
1755043200000,120123.82,123738.99,118955.05,123383.26,715.24079073
1755129600000,123383.26,124524.44,117216.56,118392.12,1067.92217626
1755216000000,118392.12,119343.01,116830.56,117436.75,526.75607387
1755302400000,117436.75,118000,117224.09,117446.73,167.9019209
1755388800000,117446.73,118645.12,117259.06,117473.37,178.031581
1755475200000,117473.37,117649.32,114750,116263.69,580.95984312
1755561600000,116263.69,116800,112722.64,112853.7,647.93267895
1755648000000,112853.7,114656.36,112359.24,114308.32,458.7043223
1755734400000,114308.32,114831.98,111959.01,112435.12,569.00153224
1755820800000,112435.12,117435.73,111654.18,116883.72,624.49989377
1755907200000,116883.72,116989.72,114519.06,115388.26,96.21819532
1755993600000,115388.26,115624.44,110622.13,113476.01,294.3552414
1756080000000,113476.01,113654.63,109290.32,110128.09,630.38037487
1756166400000,110128.09,112408.48,108700,111789.74,532.35836826
1756252800000,111789.74,112670.44,110375,111204.7,410.91151664
1756339200000,111204.7,113493.57,110883.95,112571.04,415.69353252
1756425600000,112571.04,112640.73,107480,108383.25,639.31492759
1756512000000,108383.25,108939.35,107359.83,108832.96,181.94697388
1756598400000,108832.96,109496.96,108073.22,108256.23,89.60870882
1756684800000,108256.23,109922.46,107268.71,109267.28,195.57021574
1756771200000,109267.28,111809,108408,111237.74,395.36439302
1756857600000,111237.74,112601.74,110530.99,111759.93,321.02197973
1756944000000,111759.93,112227.78,109341.39,110720,303.73763582
1757030400000,110720,113384.98,110202.5,110670.35,353.4231683
1757116800000,110670.35,111342.09,110000,110215.92,71.54391803
1757203200000,110215.92,111615.5,110213.07,111137.71,100.89497149
1757289600000,111137.71,112953.97,110623.37,112080,255.90809424
1757376000000,112080,113301.8,110772.32,111515.55,247.32500142
1757462400000,111515.55,114376.83,110917.42,113997.73,405.34630848
1757548800000,113997.73,115553.56,113476.27,115533.98,266.9008423
1757635200000,115533.98,116835.89,114796,116128.97,298.67060012
1757721600000,116128.97,116367.82,115208.23,115985.88,110.63696336
1757808000000,115985.88,116206.72,115200,115329.48,83.52639571
1757894400000,115329.48,116790.4,114405.13,115376.25,340.58716335
1757980800000,115376.25,117031.46,114770.01,116819.85,279.16308409
1758067200000,116819.85,117333,114770,116476.21,331.21945398
1758153600000,116476.21,117988.76,116154.55,117124.4,273.4633616
1758240000000,117124.4,117527.44,115104,115690.06,243.75424352
1758326400000,115690.06,116190.14,115467.07,115749.46,147.89693022
1758412800000,115749.46,115908.4,115250,115326.73,343.93831277
1758499200000,115326.73,115474.02,111905.26,112736.16,815.64382282
1758585600000,112736.16,113354.19,111500,112013.61,317.61820998
1758672000000,112013.61,114024.97,111091.73,113352.92,264.99195027
1758758400000,113352.92,113562.79,108622.32,109037.59,398.79957734
1758844800000,109037.59,110457.69,108673.54,109688.37,479.20605019
1758931200000,109688.37,109794.02,109126.58,109691.15,130.81773305
1759017600000,109691.15,112386.4,109233.11,112209.02,80.29602533
1759104000000,112209.02,114492.57,111590.97,114393.67,353.06094847
1759190400000,114393.67,114850.02,112717.42,114061.18,374.01495075
1759276800000,114061.18,118726.52,113987.84,118625.6,594.00023224
1759363200000,118625.6,121115,118363.9,120605.87,473.70918924
1759449600000,120605.87,124012.64,119342.72,122309.2,608.25623565
1759536000000,122309.2,122877.48,121587.12,122433.96,130.4827424
1759622400000,122433.96,125369.7,122191.5,123501.88,323.94805344
1759708800000,123501.88,126327.15,122984,124747.28,448.96405492
1759795200000,124747.28,125233.84,120633.01,121376.43,463.61679808
1759881600000,121376.43,124233.31,121101.89,123329.27,411.3992038
1759968000000,123329.27,123817.83,119713.91,121702.31,408.29647156
1760054400000,121702.31,122590.34,105000,113063.2,1037.88527968
1760140800000,113063.2,113745.41,109699.71,110772.27,468.71255311
1760227200000,110772.27,115866,109690.46,115056.93,347.0056691
1760313600000,115056.93,116072.42,113699.45,115269.71,410.86393476
1760400000000,115269.71,115495.04,109959.95,113098.21,558.57102931
1760486400000,113098.21,113676.12,110200,110774.82,498.89321628
1760572800000,110774.82,112035.44,107500,108216.42,683.44516425
1760659200000,108216.42,109250,103000,106484.31,884.32595866
1760745600000,106484.31,107534.6,106208.6,107207.88,145.82318483
1760832000000,107207.88,109500,106136.36,108678.4,201.56155827
1760918400000,108678.4,111737.88,107473.98,110573.42,331.12924628
1761004800000,110573.42,114074.17,107500,108360.32,570.88337892
1761091200000,108360.32,109183.19,106666.66,107579.79,501.79893914
1761177600000,107579.79,111343.68,107504.26,110116.36,414.97854005
1761264000000,110116.36,112142.27,109709.14,111040.2,441.98287276
1761350400000,111040.2,111953.48,110700,111646.05,101.88790235
1761436800000,111646.05,115288.5,110239.16,114532,193.29103188
1761523200000,114532,116405.97,113843.07,114086.59,351.21694854
1761609600000,114086.59,116123.68,112240.91,112924.38,329.42044188
1761696000000,112924.38,113677.39,109000,110026.15,548.03539681
1761782400000,110026.15,111636.88,106288,108292.17,577.12463275
1761868800000,108292.17,111065.49,108234.64,109556.99,479.72657104
1761955200000,109556.99,110476.48,109351.4,110074.48,115.04375574
1762041600000,110074.48,111207.34,109475,110538.06,144.32111631
1762128000000,110538.06,110750.45,105289.84,106540.48,513.58774162
1762214400000,106540.48,107272.65,98907.01,101469,872.29924147
1762300800000,101469,104593.92,98950,103892.84,464.7463392
1762387200000,103892.84,104187.75,100469.56,101299.53,193.05736594
1762473600000,101299.53,104068,99159.18,103295.01,543.6046462
1762560000000,103295.01,103367.31,101436.06,102295.11,110.28702465
1762646400000,102295.11,105432,101401.72,104667.79,127.43171081
1762732800000,104667.79,106626.08,104250.82,105957.91,344.09046331
1762819200000,105957.91,107485.17,102424.48,103008.24,252.3468726
1762905600000,103008.24,105308.44,100780.76,101600.83,339.07470034
1762992000000,101600.83,104015.74,97900,99617.8,638.7952107
1763078400000,99617.8,99817.91,94000,94496.74,949.66047616
1763164800000,94496.74,96749.29,94475.57,95546.48,216.85469206
1763251200000,95546.48,96538.35,92890,94196.69,329.18781452
1763337600000,94196.69,95953.07,91147.31,92086.75,841.9202619
1763424000000,92086.75,93776.63,89211,92916.73,790.83503739
1763510400000,92916.73,92918.84,88494.12,91459.27,709.12730652
1763596800000,91459.27,93084.26,85947.66,86548.06,911.87348684
1763683200000,86548.06,87398.53,80546.45,85064.69,1508.3636376
1763769600000,85064.69,85548.8,83450,84641,278.33332101
1763856000000,84641,88099.8,84632,86802.18,360.52964542
1763942400000,86802.18,89224.09,85214.81,88272.07,697.98660653
1764028800000,88272.07,88474.59,86077.07,87305.35,487.37808691
1764115200000,87305.35,90642.87,86263.93,90468.15,447.92300563
1764201600000,90468.15,91923,90088.62,91273.22,255.71144157
1764288000000,91273.22,93093.65,90239.38,90907.92,434.46973647
1764374400000,90907.92,91177.86,90217,90810.17,95.9073183
1764460800000,90810.17,91867.12,90343.8,90377.21,96.05276919
1764547200000,90377.21,90411.92,83821.05,86300.31,794.41654097
1764633600000,86300.31,92305.83,86185.14,91316.46,468.82562049
1764720000000,91316.46,94170.65,91037.19,93457.44,460.85600995
1764806400000,93457.44,94076.89,90907.7,92053.05,350.4919843
1764892800000,92053.05,92696.01,88125.22,89337.5,364.48377628
1764979200000,89337.5,90256.33,88933.6,89212.47,106.47611656
1765065600000,89212.47,91781.29,87748,90432.01,152.96833449
1765152000000,90432.01,92301.07,89617.71,90662.41,329.11591439
1765238400000,90662.41,94656.3,89546.85,92740.6,374.97136483
1765324800000,92740.6,94500,91556,92017.04,422.88907437
1765411200000,92017.04,93595.56,89286.65,92579.25,474.91209274
1765497600000,92579.25,92790,89474,90279.24,354.34209565
1765584000000,90279.24,90635.89,89736.73,90288.76,56.17862876
1765670400000,90288.76,90499.26,87500,88146.99,214.98254657
1765756800000,88146.99,90015.84,85143,86418.36,425.96428337
1765843200000,86418.36,88139.62,85240.21,87841.59,437.30380119
1765929600000,87841.59,90310.04,85279.54,86137.87,415.76010817
1766016000000,86137.87,89403.87,84411.67,85460.51,517.32923678
1766102400000,85460.51,89374.26,85046.18,88103.85,506.12900633
1766188800000,88103.85,88500,87789.58,88320.76,90.27190204
1766275200000,88320.76,89027.34,87551.75,88609.13,119.79248312
1766361600000,88609.13,90546.33,87845.36,88572.06,450.87870981
1766448000000,88572.06,88893.49,86534.8,87402.07,385.8188763
1766534400000,87402.07,87971.67,86364.07,87589.7,261.5493039
1766620800000,87589.7,88525.76,86922.61,87202.26,78.61664472
1766707200000,87202.26,89473.4,86581.42,87300.94,400.06044719
1766793600000,87300.94,87877.2,87172.03,87781.3,66.55331109
1766880000000,87781.3,88000,87371.88,87889.89,66.92720237
1766966400000,87889.89,90280.25,86692,87108.2,1509.3808959
1767052800000,87108.2,89329.41,86686.41,88402.97,550.77692931
1767139200000,88402.97,89097.73,84788,87464.14,491.80639811
1767225600000,87464.14,88795.46,83500,88720.87,346.30632527
1767312000000,88720.87,91335.25,84500,89942.61,827.44818016
1767398400000,89942.61,90683.84,89309.06,90592.94,153.5127968
1767484800000,90592.94,91749.14,90592.94,91534.46,182.99325017
1767571200000,91534.46,94785,91466.84,93866.06,752.82657427
1767657600000,93866.06,94420.69,91218.89,93701.27,385.36366387
1767744000000,93701.27,93701.27,90588.7,91272.69,274.19893899
1767830400000,91272.69,91564,89200,91018,341.54905246
1767916800000,91018,91926.45,89600,90512.86,267.0412661
1768003200000,90512.86,90691.15,90272,90379.96,54.08226763
1768089600000,90379.96,91140.84,90118.54,90867.21,91.63823815
1768176000000,90867.21,92413.41,90022.88,91184.6,317.68276008
1768262400000,91184.6,96434.9,90941.09,95378.37,468.74980127
1768348800000,95378.37,97932.72,94537.88,96942.11,420.68311937
1768435200000,96942.11,97176.01,95082.2,95573.42,246.45842869
1768521600000,95573.42,95803.75,94250.01,95529.2,148.23064767
1768608000000,95529.2,95609.19,95008,95106.68,72.7842791
1768694400000,95106.68,95488.01,93573.14,93660.36,81.61646708
1768780800000,93660.36,93660.36,91878,92545.91,195.92126679
1768867200000,92545.91,92798.12,87793.34,88308.22,321.52908284
1768953600000,88308.22,90422.55,87168.14,89372.01,405.64712596
1769040000000,89372.01,90276.17,88444.37,89463.67,171.86753934
1769126400000,89463.67,91124.98,88466.76,89485.91,245.2525621
1769212800000,89485.91,89807.27,89024.2,89071.44,121.35470082
1769299200000,89071.44,89170.61,85977.08,86543.22,381.17961673
1769385600000,86543.22,88750,86389.35,88247.99,791.30853356
1769472000000,88247.99,89416.93,87187.56,89111.42,219.61649977
1769558400000,89111.42,90467.78,88694.72,89147.33,225.72843975
1769644800000,89147.33,89197.62,83225,84526.14,427.31940094
1769731200000,84526.14,84587.97,81019.86,84094,568.5382257
1769817600000,84094,84126.92,75666.66,78630.81,730.40806147
1769904000000,78630.81,79312.71,75643.54,76881.04,405.46326707
1769990400000,76881.04,79270.04,74525,78662.67,982.31075479
1770076800000,78662.67,79116.02,72870,75655.59,1113.13846158
1770163200000,75655.59,76867.17,71724.78,73007.77,1280.04396777
1770249600000,73007.77,73177.94,62200,62776,3207.43277897
1770336000000,62776,71665.58,60000,70525.86,1740.83994351
1770422400000,70525.86,71632.23,67327.76,69237.21,618.66729684
1770508800000,69237.21,72205.98,68893.15,70295.82,409.39702677
1770595200000,70295.82,71374.41,68267.16,70101.79,682.77818213
1770681600000,70101.79,70442.89,67856.78,68773.36,361.47731508
1770768000000,68773.36,69236.9,65573.52,67008.94,876.43951365
1770854400000,67008.94,68352.39,65067.62,66198.39,634.82174544
1770940800000,66198.39,69410.15,65806.25,68826.8,537.43700153
1771027200000,68826.8,70500,68702.08,69768.75,302.72132983
1771113600000,69768.75,70938.52,68047.23,68786.33,219.06393341
1771200000000,68786.33,70070.88,67265.85,68858.7,180.68292869
1771286400000,68858.7,69169.93,66600,67468.22,246.21628532
1771372800000,67468.22,68424.98,65850,66422.6,214.06743978
1771459200000,66422.6,67271.8,65618.87,66939.9,247.42141408
1771545600000,66939.9,68279.86,66470,68000.01,290.641091
1771632000000,68000.01,68667.7,67538,67982.23,161.96326606
1771718400000,67982.23,68244.81,67188,67607.53,73.86094187
1771804800000,67607.53,67644.97,63873.38,64627.49,431.57215274
1771891200000,64627.49,64991.11,62512,64045,478.60821983
1771977600000,64045,69999,63922.07,67999.91,340.51240461
1772064000000,67999.91,68836.77,66570,67486.48,307.05608885
1772150400000,67486.48,68198.7,64980,65857.49,295.93321522
1772236800000,65857.49,67750,63039.57,66998.39,255.5211343
1772323200000,66998.39,68187.75,65043.06,65754.6,285.79580401
1772409600000,65754.6,70046,65073.6,68811.5,462.91533928
