timestamp,open,high,low,close,volume
1768413600000,96973,97141.6,96241.09,96840.23,15.44094127
1768417200000,96840.23,97650,96687.08,97265.87,10.52429502
1768420800000,97265.87,97932.72,97211.84,97670,17.84316752
1768424400000,97670,97705.6,97420.83,97568.89,9.0695645
1768428000000,97568.89,97596.36,96837.91,96915.05,10.63902243
1768431600000,96915.05,97363.12,96871.53,96942.11,10.04391723
1768435200000,96942.11,96992.64,96423.01,96596.68,16.83168067
1768438800000,96596.68,96946.89,96315.06,96421.95,15.10701511
1768442400000,96421.95,96601.8,96078.62,96303.92,20.04683192
1768446000000,96303.92,96350,95790.57,95967.55,4.05660076
1768449600000,95967.55,96350,95936.46,96277.66,6.88353631
1768453200000,96277.66,96476.24,96214.31,96412.42,3.38627446
1768456800000,96412.42,96559.99,96168.53,96242.1,4.13063988
1768460400000,96242.1,96749.99,96206.61,96622.71,15.17471045
1768464000000,96622.71,96642.03,96282.4,96642.03,2.72262204
1768467600000,96642.03,97176.01,96559.85,97036.77,16.07011464
1768471200000,97036.77,97036.77,96742.54,96789.97,2.78485382
1768474800000,96789.97,96906.34,96575.68,96602.02,1.52777975
1768478400000,96602.02,96991.91,96520.55,96970.06,3.68581055
1768482000000,96970.06,97019.42,96600,96831.49,5.15226118
1768485600000,96831.49,97134.25,95564,96027.24,27.96675162
1768489200000,96027.24,96729.94,95413.77,96723.05,10.29834731
1768492800000,96723.05,96888.33,96262.33,96700.5,6.10931847
1768496400000,96700.5,97038.19,96380.36,96569.11,8.5417502
1768500000000,96569.11,96591.96,95740.5,95820.83,12.45329258
1768503600000,95820.83,95908.38,95178.09,95460.34,15.91799366
1768507200000,95460.34,95618.58,95082.2,95200.76,26.37730549
1768510800000,95200.76,95575.87,95165.92,95562.18,4.95699508
1768514400000,95562.18,95805.99,95378.8,95596.6,9.40077873
1768518000000,95596.6,95671.55,95379.73,95573.42,6.87516401
1768521600000,95573.42,95796.58,95544,95593.55,7.63881994
1768525200000,95593.55,95803.75,95407.82,95612.61,14.02007893
1768528800000,95612.61,95636,95352.98,95451.73,5.77391951
1768532400000,95451.73,95542.41,95289.03,95325.61,2.11318924
1768536000000,95325.61,95531.47,95122,95128.46,1.58560336
1768539600000,95128.46,95647.74,95128.46,95629.16,6.97741637
1768543200000,95629.16,95790.66,95490.83,95709.59,1.525166
1768546800000,95709.59,95755.05,95446.45,95617.57,2.38342149
1768550400000,95617.57,95794.46,95578.58,95680.67,1.54984058
1768554000000,95680.67,95734.61,95554.14,95577.57,0.16386824
1768557600000,95577.57,95595.36,95261.34,95261.34,2.57472888
1768561200000,95261.34,95447.41,95223.61,95385.23,4.35261319
1768564800000,95385.23,95543.33,95338.6,95407.02,4.02812799
1768568400000,95407.02,95543.56,95260.01,95410.14,2.9208113
1768572000000,95410.14,95776,95151.37,95195.08,5.50324856
1768575600000,95195.08,95630.02,94250.01,94532.5,27.25225763
1768579200000,94532.5,94958.89,94461.64,94833.95,10.54361192
1768582800000,94833.95,95080.47,94535.78,95061.2,8.17406438
1768586400000,95061.2,95175.33,94935.86,94991.47,7.25140473
1768590000000,94991.47,95034,94810.31,94957.52,10.01585331
1768593600000,94957.52,95552.63,94626,95533.96,5.63668014
1768597200000,95533.96,95556.78,95329.44,95477,6.39524483
1768600800000,95477,95564.87,95219.8,95470.22,8.469648
1768604400000,95470.22,95547.6,95394.02,95529.2,1.38102915
1768608000000,95529.2,95547.19,95407.72,95442.03,2.13568207
1768611600000,95442.03,95500.11,95353.4,95354.28,1.04985603
1768615200000,95354.28,95354.28,95178.86,95333.54,1.27396469
1768618800000,95333.54,95342.29,95230.52,95330.31,1.78933698
1768622400000,95330.31,95346.49,95223.11,95269.06,4.00933872
1768626000000,95269.06,95352.8,95249.22,95281.1,5.49394202
1768629600000,95281.1,95304.85,95164.7,95200,0.50166532
1768633200000,95200,95200,95036.24,95102.81,0.4521186
1768636800000,95102.81,95217.99,95027,95204,12.41202519
1768640400000,95204,95250,95130.08,95216.25,5.40056401
1768644000000,95216.25,95232.62,95069.31,95072.38,0.3777075
1768647600000,95072.38,95277.34,95031.51,95258.17,4.24742091
1768651200000,95258.17,95333.49,95206.66,95227.01,0.26146232
1768654800000,95227.01,95409.75,95164.23,95394,2.21077947
1768658400000,95394,95498.95,95344.45,95430.99,0.43258866
1768662000000,95430.99,95609.19,95409.1,95537.17,4.56051687
1768665600000,95537.17,95544.51,95200,95265,12.44359472
1768669200000,95265,95408.83,95252.25,95333.98,2.8768609
1768672800000,95333.98,95437.08,95328.95,95389.43,1.47546143
1768676400000,95389.43,95389.43,95251.01,95266.15,0.79927749
1768680000000,95266.15,95352.04,95250,95347.34,2.47695298
1768683600000,95347.34,95371.72,95250,95253.31,0.59724647
1768687200000,95253.31,95275.48,95008,95149.8,3.89989151
1768690800000,95149.8,95164.95,95073.84,95106.68,1.60602424
1768694400000,95106.68,95193.72,95047.8,95074.52,2.49555588
1768698000000,95074.52,95074.52,94835.75,94920.83,11.03221658
1768701600000,94920.83,95028.77,94843.76,94976.91,5.70179121
1768705200000,94976.91,95158.79,94976.91,95155.24,1.0757728
1768708800000,95155.24,95155.24,95036.24,95061.62,0.23157708
1768712400000,95061.62,95219.5,95022.04,95149.27,1.03709325
1768716000000,95149.27,95171.63,95100.02,95137.33,0.48711062
1768719600000,95137.33,95152.27,95002.38,95002.38,0.2681123
1768723200000,95002.38,95148.19,94986,95145.1,1.54775307
1768726800000,95145.1,95216.16,95111.62,95216.16,0.1662174
1768730400000,95216.16,95275.7,95072.25,95149.64,2.37001141
1768734000000,95149.64,95149.64,95044.7,95138.7,0.23665666
1768737600000,95138.7,95138.7,95044.67,95061.99,0.23446418
1768741200000,95061.99,95164.49,94869.17,95117.5,8.82130899
1768744800000,95117.5,95316.61,94886.66,94919.91,3.4463585
1768748400000,94919.91,95090.61,94887.83,95084.47,2.52297737
1768752000000,95084.47,95143.35,95041.6,95136.46,0.70440362
1768755600000,95136.46,95240.94,95101,95203.67,4.01108
1768759200000,95203.67,95471.03,95129.69,95462.66,3.59740094
1768762800000,95462.66,95478.02,95313.07,95355.12,1.17210133
1768766400000,95355.12,95413.07,95256,95262.76,2.46135897
1768770000000,95262.76,95388.11,95250,95385.01,5.56106796
1768773600000,95385.01,95488.01,95367.73,95448.89,1.04111385
1768777200000,95448.89,95448.89,93573.14,93660.36,21.39296311
1768780800000,93660.36,93660.36,91878,92676.87,52.06379232
1768784400000,92676.87,92833.2,92200,92532.01,16.79974037
1768788000000,92532.01,92624.75,92340,92534.81,6.26552483
1768791600000,92534.81,92744.46,92459.84,92636,1.17519247
1768795200000,92636,92702,92448.87,92655,3.73438056
1768798800000,92655,92745.32,92476.28,92484.42,3.0567701
1768802400000,92484.42,92586,92336.53,92516.09,16.23511507
1768806000000,92516.09,92797.3,92495.74,92797.3,6.40073669
1768809600000,92797.3,93281.55,92669.9,93228.31,4.76023323
1768813200000,93228.31,93228.31,92898,92983.65,5.99292941
1768816800000,92983.65,93025.25,92829.26,92992.58,17.58179685
1768820400000,92992.58,93244,92929.56,93142,2.68508445
1768824000000,93142,93161.96,92972,93022.89,0.78745893
1768827600000,93022.89,93046.67,92740,92971.29,1.33432998
1768831200000,92971.29,92975.83,92656.45,92768.66,2.64094663
1768834800000,92768.66,93029.34,92765.38,93002.81,6.6021499
1768838400000,93002.81,93355.77,92937.75,93266.39,5.94468768
1768842000000,93266.39,93334.17,93106.94,93183.18,2.9482267
1768845600000,93183.18,93194.03,92882.75,92999.24,5.48854791
1768849200000,92999.24,93097.46,92930.87,93043.52,11.22057386
1768852800000,93043.52,93214.44,93037.9,93091.13,6.32043158
1768856400000,93091.13,93264.41,92941.69,92944.36,4.22938995
1768860000000,92944.36,92982.25,92513.34,92513.34,6.53113682
1768863600000,92513.34,92682.65,92107.01,92545.91,5.1220905
1768867200000,92545.91,92782.04,92288.85,92608.88,2.5835493
1768870800000,92608.88,92798.12,92500,92639.31,4.13136283
1768874400000,92639.31,92650.9,92298.96,92478.22,5.38604452
1768878000000,92478.22,92592,92200.01,92348.55,12.17251094
1768881600000,92348.55,92387.25,91940.01,91990.41,4.11918959
1768885200000,91990.41,92009.5,91230.76,91542.42,26.68166555
1768888800000,91542.42,91542.42,90706,90778.67,7.78554763
1768892400000,90778.67,91188.29,90778.67,91077.3,2.44611076
1768896000000,91077.3,91158,90586.02,90955.95,9.42755302
1768899600000,90955.95,90991.13,90801.96,90948.02,2.52501586
1768903200000,90948.02,91191.74,90899.34,91180.23,1.49765298
1768906800000,91180.23,91351.9,91116.56,91116.56,5.29050114
1768910400000,91116.56,91212.4,90970.88,91198.88,10.81239233
1768914000000,91198.88,91203.14,90687.53,90864.5,12.10774367
1768917600000,90864.5,91283.13,90187,90421.34,25.41524106
1768921200000,90421.34,90691.58,89769.3,90592.55,24.31076986
1768924800000,90592.55,90850,89933.44,90050.31,7.6133716
1768928400000,90050.31,90386.99,89333.18,89662.64,21.52049724
1768932000000,89662.64,89814.8,89279,89394.87,16.09208746
1768935600000,89394.87,89673.57,89182.55,89581.04,40.91511857
1768939200000,89581.04,89697.97,89253.62,89523.69,13.72142152
1768942800000,89523.69,89701.45,89311.84,89371.55,1.43317085
1768946400000,89371.55,89511.03,87820.13,88370,33.28454248
1768950000000,88370,88408.98,87793.34,88308.22,30.25602208
1768953600000,88308.22,88852.23,88180.08,88836.47,15.46042342
1768957200000,88836.47,89042.51,88737.82,88893.19,10.80042803
1768960800000,88893.19,89188.85,88888,88924.09,5.02307275
1768964400000,88924.09,89486.08,88924.09,89300,5.09918729
1768968000000,89300,89486.09,89227.99,89337.61,12.10090031
1768971600000,89337.61,90000,89337.6,89823.39,4.22139335
1768975200000,89823.39,89823.39,89391.05,89548.97,1.42568766
1768978800000,89548.97,89648.03,88970.86,89091.45,14.90647692
1768982400000,89091.45,89266.05,88888,89079.12,1.7632435
1768986000000,89079.12,89362.52,88968,88986.37,1.12457463
1768989600000,88986.37,89278.7,88971.01,89154.64,3.66711235
1768993200000,89154.64,89273.09,88601.99,88660.67,11.22612999
1768996800000,88660.67,88742.85,88120.53,88634.16,18.21734824
1769000400000,88634.16,88916.05,88491.16,88603.06,11.88567263
1769004000000,88603.06,89883.81,88519.57,89723.97,36.808072
1769007600000,89723.97,90422.55,89659.25,90200.3,54.66630818
1769011200000,90200.3,90265.82,87324.3,87506.78,60.98209827
1769014800000,87506.78,88052.14,87168.14,87841.87,28.98742533
1769018400000,87841.87,88539.65,87498.05,88395.78,14.58314319
1769022000000,88395.78,90353.14,88207.09,90255.57,22.45023485
1769025600000,90255.57,90278.07,89391.56,90079.02,40.74705774
1769029200000,90079.02,90251.87,89876.48,90168.07,7.11819772
1769032800000,90168.07,90300.55,89668.05,89668.05,3.05890435
1769036400000,89668.05,90127.52,89286.98,89372.01,19.32403326
1769040000000,89372.01,89925.92,89370.6,89830,8.27843687
1769043600000,89830,90109.17,89750.49,90017.11,2.11150341
1769047200000,90017.11,90276.17,89762.14,89846,4.87770932
1769050800000,89846,90053.75,89604,89803.46,1.14850258
1769054400000,89803.46,89989.6,89728.85,89898.92,2.29101939
1769058000000,89898.92,89962.33,89832.76,89851.62,2.40869177
1769061600000,89851.62,90112.22,89841.55,90094.16,7.64980986
1769065200000,90094.16,90096.41,89710.75,89710.75,5.16939872
1769068800000,89710.75,89868.99,89667.05,89828.87,0.80418427
1769072400000,89828.87,90053.64,89803.87,89955.97,2.29151563
1769076000000,89955.97,90013.01,89873.14,90013.01,3.22828776
1769079600000,90013.01,90016.29,89817.58,89839.86,1.20239286
1769083200000,89839.86,90001.86,89814.43,89941.44,2.1590187
1769086800000,89941.44,90243.86,89400,89525.97,10.60972451
1769090400000,89525.97,89631.99,88970.14,88982.36,20.09040025
1769094000000,88982.36,89351.39,88444.37,88944.12,26.03013335
1769097600000,88944.12,89163.53,88603.4,88945.33,12.81554612
1769101200000,88945.33,89511.03,88941.77,89486.03,4.51330128
1769104800000,89486.03,89662.42,89200.21,89234.35,10.44911476
1769108400000,89234.35,89787.2,89003.38,89694.83,12.89677854
1769112000000,89694.83,89865.75,89303.25,89303.25,11.55492035
1769115600000,89303.25,89573.02,89146.86,89152.81,6.81418719
1769119200000,89152.81,89450.21,89055.92,89265.61,8.96269853
1769122800000,89265.61,89486.92,89059.18,89463.67,3.51026332
1769126400000,89463.67,89555.55,89353.65,89454.8,2.90885357
1769130000000,89454.8,89831.24,89446.99,89831.24,2.25145154
1769133600000,89831.24,89881.35,89536,89564.48,2.51912869
1769137200000,89564.48,89824.08,89562.25,89812.12,1.89211992
1769140800000,89812.12,89977.33,89779.25,89880.34,2.19375631
1769144400000,89880.34,89880.34,89398.86,89504,2.48998063
1769148000000,89504,89700.58,89290.46,89392.41,2.64795288
1769151600000,89392.41,89566,89353.78,89444.58,6.36797249
1769155200000,89444.58,89497.94,89036.13,89109.82,14.44499377
1769158800000,89109.82,89263.28,88780.81,88856.09,5.58439279
1769162400000,88856.09,89040.89,88752.97,88905.67,1.45371579
1769166000000,88905.67,89197.42,88890.48,89062,5.85199507
1769169600000,89062,89258.08,88984.43,89170,1.18784804
1769173200000,89170,89323.5,89118.93,89236.22,11.069936
1769176800000,89236.22,89613.69,88544.31,88884.5,15.36762211
1769180400000,88884.5,89745.15,88466.76,89623.83,10.86698273
1769184000000,89623.83,90401,89401.13,90024.48,20.84492521
1769187600000,90024.48,91124.98,89865.34,90488.56,49.49370841
1769191200000,90488.56,90928.32,90359.59,90393.11,7.34510689
1769194800000,90393.11,90420.1,89496.94,89824.48,17.59713812
1769198400000,89824.48,90045.12,89092.17,89376.3,28.75723565
1769202000000,89376.3,89574.42,89203.44,89239.64,13.12442188
1769205600000,89239.64,89642.33,89225.72,89516.09,5.84348118
1769209200000,89516.09,89516.09,89379.01,89485.91,13.14784243
1769212800000,89485.91,89522.14,89291,89329.34,9.49715799
1769216400000,89329.34,89461.62,89320.65,89421.03,4.13210421
1769220000000,89421.03,89574.14,89421.03,89565.73,2.33321749
